osm_id,name,fclass,finalCategory,latitude,longitude
21717872,Ayala Museum,museum,Attraction,14.5535834,121.0232447
24797807,Cartimar Market,marketplace,Retail,14.5501004,120.9961085
24815678,Kamakura Japanese Restaurant,restaurant,Food/Drink,14.5532842,120.995001
24915119,Max's Restaurant,restaurant,Food/Drink,14.5326796,120.9936211
25248731,Starbucks,cafe,Food/Drink,14.5472631,121.0349809
25388531,Madonna's Cuisine,cafe,Food/Drink,14.5384516,120.994311
25388992,Shakey's,restaurant,Food/Drink,14.5230946,121.0005663
25388993,McDonald's,fast_food,Food/Drink,14.527372,120.9972752
25389025,Bentot,fast_food,Food/Drink,14.5323476,120.9971323
25389049,Nichols Airport Hotel,hotel,Accommodation,14.5242875,120.9968211
25389056,Conrad's Grille,restaurant,Food/Drink,14.5264633,120.999684
25389109,McDonald's,fast_food,Food/Drink,14.5372337,121.0012678
25389121,Rotonda Hotel,hotel,Accommodation,14.5369025,121.000535
25426114,Chowking,fast_food,Food/Drink,14.5349744,120.993489
25426116,Red Ribbon,bakery,Food/Drink,14.5351406,120.9934461
25426129,Chowking,fast_food,Food/Drink,14.5309775,120.9936733
25583800,Chowking,fast_food,Food/Drink,14.5665822,121.0132013
25583923,McDonald's,fast_food,Food/Drink,14.5475641,120.9987977
25677575,Baracuda Cocktails and Seafood,restaurant,Food/Drink,12.9257786,123.5749287
25677578,Amor Farm Resort,hotel,Accommodation,12.918701,123.5820332
25679277,Villa Amada Hotel,hotel,Accommodation,13.1465577,123.7225624
25679308,Daraga Bus Station,hotel,Accommodation,13.1478156,123.7114021
25679317,La Roca Suites & Restaurant,restaurant,Food/Drink,13.1561535,123.7464495
25679322,Renaissance Garden,park,Park/Nature,13.1514724,123.7356497
25679368,Lola Ermas,restaurant,Food/Drink,12.912339,123.593146
25747602,Ramboys Lechon and Restaurant,restaurant,Food/Drink,11.7158333,122.3539322
25747619,Numancia Public Market,marketplace,Retail,11.704174,122.3309692
25750846,Azure Beach Club,fast_food,Food/Drink,11.9827779,121.908013
25750903,Hotel La Esperanza,hotel,Accommodation,11.7007481,122.3669365
25750904,Chowking,fast_food,Food/Drink,11.7019152,122.36725
25767747,Mount Luho View Point,tower,Attraction,11.9767753,121.9289128
26032657,Manila Dance and Cultural Arts Center,arts_centre,Attraction,14.5788485,120.9775726
26032673,Starbucks,cafe,Food/Drink,14.5789093,120.9783098
26035475,Spiral,restaurant,Food/Drink,14.5530715,120.980442
27915621,Sabangan View Deck,viewpoint,Attraction,16.9927637,120.9179346
28997463,Villa Gregoria Resort,swimming_pool,Park/Nature,14.1189672,121.4173512
165972238,McDonald's,fast_food,Food/Drink,14.6199531,121.1021762
188124568,Two Seasons Coron Bayside Hotel,hotel,Accommodation,11.9934008,120.210837
188157494,Maquinit Hot Springs,attraction,Attraction,11.9916249,120.2279358
198492707,Chicharooms,fast_food,Food/Drink,14.954736,120.919111
206253988,MaryGold Beachfront Inn,hotel,Accommodation,11.1808283,119.3900764
206257351,Makinit Hot Springs,attraction,Attraction,11.2899337,119.44678
206258158,Escarceo Point Lighthouse,lighthouse,Attraction,13.5213996,120.9921426
247895654,Jollibee,fast_food,Food/Drink,14.5628115,120.9952943
251456679,Phò Bac,restaurant,Food/Drink,14.5539473,121.0479247
251456682,Zhu,restaurant,Food/Drink,14.5539752,121.048378
251456684,Pancake House,restaurant,Food/Drink,14.5511979,121.0498801
251456685,Starbucks,cafe,Food/Drink,14.5511801,121.0499456
251456687,McDonald's,fast_food,Food/Drink,14.5349273,121.0483338
251456689,Starbucks,cafe,Food/Drink,14.5350907,121.0477886
253499588,Zark's Burgers,fast_food,Food/Drink,14.1680796,121.2435413
255049847,Jollibee,fast_food,Food/Drink,14.5453935,120.9916633
255049855,Johnny B. Good,restaurant,Food/Drink,14.5523564,121.0256573
255049862,L' Incontro,restaurant,Food/Drink,14.5656627,121.0234328
255049908,Project 6 Cooperative Market,marketplace,Retail,14.6629999,121.0366059
255049910,Chihuahua,restaurant,Food/Drink,14.5517598,121.0204948
255050035,Makati Prime Tower Suites,hotel,Accommodation,14.5641676,121.0302424
255050244,Chooks to Go,fast_food,Food/Drink,14.5582116,121.0449698
255050356,Coffee Bean & Tea Leaf,cafe,Food/Drink,14.5652004,121.0365121
255050424,Starbucks,cafe,Food/Drink,14.5880536,121.0453577
255050774,Bacolod Chicken Inasal,restaurant,Food/Drink,14.5772313,120.9843217
255051375,Cafe Nemoso,restaurant,Food/Drink,14.4832037,121.0352139
255052689,J&w Lounge,pub,Food/Drink,14.5670035,121.0238059
255052939,Las Piñas Plaza Commercial Center,mall,Retail,14.463931,120.967102
255053020,Isetann,mall,Retail,14.6228453,121.0536282
255053246,Rocha's,restaurant,Food/Drink,14.6475521,121.0645905
255053274,Jollibee,fast_food,Food/Drink,14.4318721,121.0140749
255053484,Tropical Hut,fast_food,Food/Drink,14.5791432,121.1351706
255054669,McDonald's,fast_food,Food/Drink,14.5576293,121.0230654
255056564,Jollibee,fast_food,Food/Drink,14.4618281,120.9625608
255056800,Krispy Kreme,fast_food,Food/Drink,14.5503625,121.0509495
255058205,Texas Roadhouse Grill,restaurant,Food/Drink,14.5506953,121.0498979
255058212,Mang Pule's,restaurant,Food/Drink,14.80789,121.00389
255058304,Jollibee,fast_food,Food/Drink,14.4447029,120.9940848
255058333,Elbow Room,bar,Food/Drink,14.5872154,121.0644096
255058375,Cafe Apassionato,bakery,Food/Drink,14.56491,121.023048
255058390,Upper Bicutan Barangay Market,marketplace,Retail,14.5011359,121.0499367
255058509,McDonald's,fast_food,Food/Drink,14.5541303,121.0482454
255058579,Pho 24,restaurant,Food/Drink,14.5646374,121.0363767
255058720,Dulceline,restaurant,Food/Drink,14.640845,121.0301128
255058768,Pound by Todd English,restaurant,Food/Drink,14.5510574,121.0503647
255058838,Tropical Hut,fast_food,Food/Drink,14.5614363,121.0121865
255059058,Jollibee,fast_food,Food/Drink,14.6302016,120.9958439
255059266,Baliwag,fast_food,Food/Drink,14.7620685,120.9483433
255059456,Chef Robert's Table,restaurant,Food/Drink,14.5105575,120.999087
255059462,TGI Fridays,restaurant,Food/Drink,14.5510342,121.050637
255059495,Kaya,restaurant,Food/Drink,14.5642719,121.0364111
255059567,Greenery Kitchen,restaurant,Food/Drink,14.5721327,121.0135479
255059858,Dampa,restaurant,Food/Drink,14.4945445,120.9916846
255059898,Via Mare,restaurant,Food/Drink,14.5625212,121.011632
255060000,Garden Restaurant,restaurant,Food/Drink,14.5638791,121.0295241
255060020,Valley Vista Sports Club,stadium,Park/Nature,14.485851,121.012519
255060024,Farmers Market Bargain Center,mall,Retail,14.618551,121.053176
255060049,Shinjuku,restaurant,Food/Drink,14.5534904,121.0140029
255060059,Kenny Rogers Roasters,restaurant,Food/Drink,14.5356583,120.9933392
255060145,Zuchini,restaurant,Food/Drink,14.6297352,121.0320469
255060418,UCC Coffee Café Terrace,cafe,Food/Drink,14.5502274,121.0447164
255060511,Willy Balangue,motel,Accommodation,14.578391,120.987457
255060716,The Pad by Padi's Point,pub,Food/Drink,14.5337138,120.9792501
255060724,Watami,restaurant,Food/Drink,14.5521165,121.0200362
255060751,Mightee Mart,mall,Retail,14.6372805,120.9964928
255060752,Ktv,restaurant,Food/Drink,14.581271,121.077011
255060821,Lumang Palengke,marketplace,Retail,14.5625312,121.0759127
255060904,Pier One,pub,Food/Drink,14.5524814,120.9879355
255060940,Brothers Burger,fast_food,Food/Drink,14.5483004,121.015404
255061113,Great Eastern Hotel,hotel,Accommodation,14.6393193,121.028945
255061124,Sogo Hotel Buendia,hotel,Accommodation,14.5534273,120.9969754
255061127,Bbq,restaurant,Food/Drink,14.6861916,121.0901071
255061259,KFC,fast_food,Food/Drink,14.6296916,120.9957025
255061264,Mila's Lechon,restaurant,Food/Drink,14.6258141,120.9902475
255061268,Seareyna,pub,Food/Drink,14.3153339,120.9152699
255061351,Sir Liams,hotel,Accommodation,14.7675644,120.9427555
255061360,Grill 56,restaurant,Food/Drink,14.5813,121.0599509
255061540,Pancit Malabon,fast_food,Food/Drink,14.6385053,121.0312961
255061743,Som's Noodle House,restaurant,Food/Drink,14.5678257,121.0238979
255061928,Infiniti,pub,Food/Drink,14.5578792,120.9882154
255062018,Dencio's,restaurant,Food/Drink,14.5647371,121.0365827
255062367,Rvc Commercial Center,mall,Retail,14.4823,121.04589
255062506,St. Marc Café,cafe,Food/Drink,14.5502388,121.0494648
255062754,Maypajo Public Market,marketplace,Retail,14.6378505,120.9739987
255062916,Lucban,motel,Accommodation,14.551911,120.99887
255063314,Starbucks Magallanes,cafe,Food/Drink,14.536007,121.0186745
255063346,Smokeys,restaurant,Food/Drink,14.5628615,121.010954
255063509,My Steak N Grill,restaurant,Food/Drink,14.6347,121.030761
255063531,Swan Lake Restaurant,restaurant,Food/Drink,14.65012,120.988029
255063568,Jollibee,fast_food,Food/Drink,14.7635657,120.963531
255063778,Pizza Hut,restaurant,Food/Drink,14.6086361,121.0172933
255063833,10th Avenue Shopper's Mall,mall,Retail,14.6513409,120.9842406
255064101,Fernandina 88 Suites,motel,Accommodation,14.6190772,121.0575114
255064102,Tiara Oriental Hotel & Restaurant,hotel,Accommodation,14.5614877,121.0132926
255064132,Unakichi,restaurant,Food/Drink,14.5525976,121.0147543
255064481,Coran Ihaw Ihaw Restaurant,restaurant,Food/Drink,14.8155179,120.9501575
255064636,Max's Restaurant,restaurant,Food/Drink,14.57669,120.98439
255064739,Hotel Rembrandt,hotel,Accommodation,14.6376507,121.035746
255064744,Pizza Hut,restaurant,Food/Drink,14.5541045,121.0496632
255064766,Jollibee,fast_food,Food/Drink,14.5002819,120.9968334
255064823,GPS Station CVT1,tower,Attraction,14.281425,120.9976991
255064830,Mesa,restaurant,Food/Drink,14.536486,120.9801125
255064955,Brother's Burger,fast_food,Food/Drink,14.5501827,121.0515374
255065009,Cafe Caruso,restaurant,Food/Drink,14.5654953,121.0225582
255065182,H&J,pub,Food/Drink,14.5629127,121.030578
255065286,4 Kings,hotel,Accommodation,14.7676511,120.9422855
255065350,Buds,restaurant,Food/Drink,14.5813909,121.0600199
255065422,Yellow Cab Pizza,fast_food,Food/Drink,14.4277347,121.0239892
255065576,Gps Station Rzl,tower,Attraction,14.4824311,121.1879571
255065644,Choi Garden,restaurant,Food/Drink,14.6051287,121.0551509
255065743,Santa Mesa Central Market,marketplace,Retail,14.6019123,121.0115336
255065746,New Kamameshi Sushi Bar,restaurant,Food/Drink,14.5644823,121.0017881
255065872,Milky Way Café,restaurant,Food/Drink,14.5507761,121.0193379
255065889,Robelle Mansion,motel,Accommodation,14.567741,121.029296
255066226,B. U. T. E. L.,tower,Attraction,14.6901443,120.9779578
255066352,Goldilocks,bakery,Food/Drink,14.6315439,120.9989402
255066357,McDonald's,fast_food,Food/Drink,14.559851,121.0120055
255066415,Pan de Manila,bakery,Food/Drink,14.6534408,120.998179
255066505,Cucina Reposo,restaurant,Food/Drink,14.5676762,121.0238507
255066581,Latian Resort,hotel,Accommodation,14.77191,120.927787
255066744,Car Snack,restaurant,Food/Drink,14.563191,121.0139989
255067033,Sugi,restaurant,Food/Drink,14.5517439,121.0206788
255067079,Gumbo,restaurant,Food/Drink,14.5765,120.984001
255067086,Starbucks,cafe,Food/Drink,14.5594385,121.0229826
255067138,Handlebar Bar & Grill,pub,Food/Drink,14.5623111,121.0305017
255067248,McDonald's,fast_food,Food/Drink,14.6313783,120.9990274
255067297,Wendy's,fast_food,Food/Drink,14.5781169,120.9873754
255067322,Oyster Plaza Hotel,hotel,Accommodation,14.4896497,120.9912214
255067386,Sir William Hotel,motel,Accommodation,14.635681,121.032447
255067433,Elbert's Steak Room,restaurant,Food/Drink,14.5610565,121.025514
255067530,Victorias Resto,restaurant,Food/Drink,14.8286,121.04319
255067602,Pizza Hut,restaurant,Food/Drink,14.6789002,121.0323521
255068024,Starbucks,cafe,Food/Drink,14.563184,121.0373402
255068205,BC2 Digman Halohalo,fast_food,Food/Drink,14.4602715,120.9431628
255068231,Yamato Bakery Cafe,cafe,Food/Drink,14.5582018,121.0333822
255068245,Buddy's,restaurant,Food/Drink,14.5672912,121.0221778
255068430,Jollibee,fast_food,Food/Drink,14.6311033,121.0461421
255068543,Rosario Talipapa Market,marketplace,Retail,14.5904488,121.0850666
255068769,Air Force One,pub,Food/Drink,14.4921867,120.9912591
255068817,Jollibee,fast_food,Food/Drink,14.4515328,120.9773401
255069032,Dolor's Kakanin,bakery,Food/Drink,14.6700056,120.948145
255069136,Taguig Municipal Market,marketplace,Retail,14.5299717,121.0693176
255069228,La Familia,restaurant,Food/Drink,14.9646911,120.8997084
255069505,Starbucks,cafe,Food/Drink,14.5299915,120.9889553
255069701,Starbucks,cafe,Food/Drink,14.5592616,121.0198062
255069904,Gilberts Place,pub,Food/Drink,14.8685092,120.8608451
255069907,Masagana Citymall,mall,Retail,14.547531,120.999008
255069989,Inasal,fast_food,Food/Drink,14.5086881,121.033558
255070072,Josephine's,restaurant,Food/Drink,14.4374344,120.897427
255070087,Escolta,restaurant,Food/Drink,14.555593,121.0251829
255070192,SumoSam,restaurant,Food/Drink,14.565194,121.0367544
255070216,Pizza Hut,restaurant,Food/Drink,14.4303719,121.0158813
255070233,Novaliches Plaza Wet and Dry Market,marketplace,Retail,14.7231052,121.0403095
255070267,Nature's Camp Cafe,cafe,Food/Drink,14.5890172,121.1250421
255070294,Padi's Point,restaurant,Food/Drink,14.6129157,121.1531623
255070297,Jones all day,restaurant,Food/Drink,14.5494552,121.0541381
255070439,Sarsa At Inihaw,restaurant,Food/Drink,14.8086103,120.9464945
255070490,Las Palmas Hotel,hotel,Accommodation,14.5736824,120.9833401
255070540,Army And Navy Club,stadium,Park/Nature,14.5784706,120.9757852
255070663,Shakey's,restaurant,Food/Drink,14.5736309,121.062168
255070731,Paris Delice,restaurant,Food/Drink,14.5625994,121.02831
255070777,Luk Foo Cantonese Kitchen,restaurant,Food/Drink,14.5009245,120.9973334
255070844,Brazil Brazil,restaurant,Food/Drink,14.5650528,121.0361536
255071074,Hossein's,restaurant,Food/Drink,14.5496102,121.0534476
255071200,Brothers Burger,fast_food,Food/Drink,14.5595131,121.0165292
255071218,Ryu Ramen & Curry,restaurant,Food/Drink,14.6307342,121.034648
255071288,BF Parañaque Commercial Plaza,marketplace,Retail,14.4475578,121.0280842
255071313,Ms. Brunette,pub,Food/Drink,14.5500076,120.990605
255071316,Artina Suites Hotel,hotel,Accommodation,14.5682298,121.0278253
255071482,Rizal Monument,memorial,Attraction,14.5606336,121.0761675
255071584,Filling Station,restaurant,Food/Drink,14.5634581,121.0297386
255071847,Jollibee,fast_food,Food/Drink,14.5323427,120.9947342
255071872,East Asia,pub,Food/Drink,14.5546203,120.9893544
255071890,Irasan Commercial Center,mall,Retail,14.497031,120.992477
255071899,Petra Restaurant,restaurant,Food/Drink,14.6016421,121.0542874
255071936,Carwash,car_rental,Other,14.7228918,121.138317
255072141,Coffee Project,cafe,Food/Drink,14.5525948,121.0182239
255072177,Jollibee,fast_food,Food/Drink,14.7062195,121.0699436
255072238,Rub Ribs Bbq,restaurant,Food/Drink,14.5671605,121.0236445
255072280,Pasia,hotel,Accommodation,14.5502099,121.019638
255072323,Trinity Restaurant,restaurant,Food/Drink,14.545087,120.9864475
255072335,Secret Recipe,restaurant,Food/Drink,14.576431,120.98381
255072468,Admiral Hotel,hotel,Accommodation,14.5654699,120.9851991
255072604,Jollibee,fast_food,Food/Drink,14.5315819,120.9970027
255072694,Makati Chef Garden Restaurant,restaurant,Food/Drink,14.55689,121.013076
255072725,Andok's,restaurant,Food/Drink,14.6436317,121.0270845
257689739,Tulay ng San Juan,memorial,Attraction,14.6015932,121.0202936
259421979,Jollibee,fast_food,Food/Drink,14.6346562,121.0585925
261028053,Chowking,fast_food,Food/Drink,14.5371681,121.0010276
262114185,Heidi's Place,guesthouse,Accommodation,11.9502756,121.9357797
262114190,Seraph Hotel,hotel,Accommodation,11.9593031,121.928835
262114191,Boracay Beach Resort,hotel,Accommodation,11.9591581,121.9289331
262114201,The Club Ten Beach resort,hotel,Accommodation,11.964524,121.9256258
262114202,Maxima de Boracay,hotel,Accommodation,11.9629547,121.9265086
262114205,Tropical Guest House,guesthouse,Accommodation,11.9526596,121.9305752
262114232,Villa Criselda Resort,hotel,Accommodation,11.958141,121.9281876
262114233,Benross Beach Resort,hotel,Accommodation,11.9580902,121.9296595
262114238,Tawhay Villa,guesthouse,Accommodation,11.9755164,121.9171192
262114246,Villa Paula Beach House,guesthouse,Accommodation,11.9577189,121.9275307
262114249,il Partico Beach House,guesthouse,Accommodation,11.9579223,121.9277712
262114252,The Strand Boracay,hotel,Accommodation,11.9754878,121.9161583
262114253,Tolosa Tourists Inn,guesthouse,Accommodation,11.9302785,121.9524512
262114254,Casimero Lodging House,guesthouse,Accommodation,11.929603,121.9519975
268547684,Galley Grill,pub,Food/Drink,14.4585189,121.0075385
276308572,Toho Antigua,restaurant,Food/Drink,14.4573388,121.0309612
279607369,Agta,hotel,Accommodation,11.6392962,124.3620727
281004241,Iskatis,restaurant,Food/Drink,14.6063688,121.1733113
281012387,KFC,fast_food,Food/Drink,14.6404253,121.0742868
281021045,JSEC,restaurant,Food/Drink,14.6377252,121.0765005
281135422,Max's Restaurant,restaurant,Food/Drink,14.5815876,121.1800731
281135483,KFC,fast_food,Food/Drink,14.5812374,121.1759879
281135500,Pizza Hut,restaurant,Food/Drink,14.5810923,121.1759953
281141185,Rizal Mini Theater,theatre,Attraction,14.6402199,121.0779497
281142099,Rock Garden,park,Park/Nature,14.6345308,121.0780221
281142383,E-Bai's (Former Manang's Location),restaurant,Food/Drink,14.6368727,121.0784941
281145201,Kenny Roger's Roasters,restaurant,Food/Drink,14.6375579,121.0741036
281431310,The Old Spaghetti House,restaurant,Food/Drink,14.6164136,121.1425637
281431351,Grilla,restaurant,Food/Drink,14.6165216,121.1426496
281431603,Seven Suites,hotel,Accommodation,14.6175464,121.1431074
281876732,Nayon,restaurant,Food/Drink,14.6072112,121.1647338
281878155,Hinulugang Taktak,attraction,Attraction,14.594679,121.1676553
281949969,Dulaang Sibol,theatre,Attraction,14.6447245,121.0808343
282077625,Hinagdanan Cave,attraction,Attraction,9.6254616,123.8009212
282200765,Jollibee,fast_food,Food/Drink,14.6217162,121.1083796
282388201,Starbucks,cafe,Food/Drink,14.6001183,121.0691917
286083526,Jollibee,fast_food,Food/Drink,14.639585,121.0306975
286161073,McDonald's,fast_food,Food/Drink,14.6444999,121.0498071
286161483,Fersal Hotel,hotel,Accommodation,14.6440761,121.0494359
288468544,Starbucks,cafe,Food/Drink,14.6845644,121.0770332
288469498,The Big Tent,marketplace,Retail,14.684968,121.0772785
